gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM	posterior_mean_count	posterior_standard_deviation_of_count	pme_TPM	pme_FPKM	TPM_ci_lower_bound	TPM_ci_upper_bound	TPM_coefficient_of_quartile_variation	FPKM_ci_lower_bound	FPKM_ci_upper_bound	FPKM_coefficient_of_quartile_variation
ENSG00000163623.9	ENST00000295886.4,ENST00000515820.6	2411.00	2220.43	0.00	0.00	0.00	0.00	0.00	0.01	0.02	0.000200484	0.0248506	0.475129	0.000461207	0.0571324	0.475159
ENSG00000163624.5	ENST00000295887.5,ENST00000511298.1	4461.00	4270.43	9.00	0.02	0.06	9.00	0.00	0.07	0.16	0.0159689	0.149659	0.365604	0.0365284	0.343995	0.365511
ENSG00000163625.15	ENST00000295888.8,ENST00000425179.2,ENST00000426414.6,ENST00000502713.1,ENST00000504839.1,ENST00000504990.1,ENST00000505923.5,ENST00000509172.1,ENST00000509825.1,ENST00000512267.1,ENST00000514071.1,ENST00000514711.1	4773.05	4582.69	1008.00	2.55	5.82	1008.00	0.00	3.03	6.97	2.40543	3.71678	0.0732928	5.53706	8.55259	0.0733705
ENSG00000163626.16	ENST00000295890.8,ENST00000421792.2,ENST00000449739.6,ENST00000507544.2,ENST00000510031.1	2817.90	2627.33	798.00	3.52	8.03	798.00	0.00	3.55	8.16	3.16155	3.9267	0.0368603	7.27485	9.03439	0.0368476
ENSG00000163629.12	ENST00000316707.10,ENST00000411767.6,ENST00000427191.6,ENST00000436978.5,ENST00000502971.5,ENST00000507902.5,ENST00000508063.1,ENST00000511105.1,ENST00000511467.1	4903.00	4712.55	0.00	0.00	0.00	0.00	0.00	0.12	0.27	0.0231963	0.24111	0.346766	0.053396	0.554368	0.346804
ENSG00000163630.10	ENST00000295894.9,ENST00000450542.6,ENST00000460142.6,ENST00000460711.5,ENST00000465156.1,ENST00000467934.5,ENST00000468110.5,ENST00000472899.5,ENST00000478300.5,ENST00000478456.5,ENST00000478744.1,ENST00000479198.5,ENST00000493532.5,ENST00000496889.5,ENST00000498449.5	1250.27	1059.78	0.00	0.00	0.00	0.00	0.00	0.28	0.64	0.130489	0.452072	0.201946	0.299963	1.03961	0.201851
ENSG00000163631.16	ENST00000295897.8,ENST00000401494.7,ENST00000415165.6,ENST00000441319.5,ENST00000476441.6,ENST00000484992.1,ENST00000486939.1,ENST00000495173.1,ENST00000503124.5,ENST00000504043.1,ENST00000505649.5,ENST00000507673.1,ENST00000508932.5,ENST00000509063.5,ENST00000510166.5,ENST00000511370.1,ENST00000514786.1,ENST00000515133.5,ENST00000621085.4,ENST00000621628.4	1047.21	857.99	6.00	0.08	0.18	6.00	0.00	0.67	1.55	0.323215	1.09179	0.197318	0.74336	2.51118	0.197285
ENSG00000163632.13	ENST00000295896.12,ENST00000491896.1,ENST00000616659.1,ENST00000647022.1	1031.25	840.69	0.00	0.00	0.00	0.00	0.00	0.06	0.14	0.00976115	0.119787	0.344307	0.0227637	0.27577	0.344406
ENSG00000163633.11	ENST00000295898.7,ENST00000462714.6,ENST00000504008.1,ENST00000504371.1,ENST00000506308.5,ENST00000512468.5	809.00	618.61	0.00	0.00	0.00	1.49	1.25	0.18	0.41	0.0483628	0.336635	0.291672	0.111285	0.774062	0.291663
ENSG00000163634.11	ENST00000295899.9,ENST00000464327.2,ENST00000469153.5,ENST00000469584.5,ENST00000473141.5,ENST00000487570.1,ENST00000498422.5	955.23	764.67	1560.00	23.65	53.96	1560.00	0.00	23.64	54.33	22.3908	24.8565	0.0178819	51.489	57.1647	0.0178793
ENSG00000163635.18	ENST00000466529.1,ENST00000472569.1,ENST00000475897.1,ENST00000477516.1,ENST00000484332.1,ENST00000484668.1,ENST00000487717.5,ENST00000488239.1,ENST00000522345.2,ENST00000538065.5,ENST00000643453.1	2697.79	2507.26	513.58	2.37	5.42	521.52	42.91	2.62	6.03	2.09218	3.15226	0.0694078	4.81346	7.25217	0.0694025
ENSG00000163636.10	ENST00000295901.8,ENST00000394431.6,ENST00000463139.5,ENST00000467853.5,ENST00000475036.1,ENST00000476464.5,ENST00000478185.1,ENST00000480205.5,ENST00000482510.5,ENST00000492933.5,ENST00000497315.5,ENST00000497323.5	1428.87	1238.31	3375.00	31.59	72.08	3375.00	0.00	31.69	72.85	30.408	32.8877	0.0134919	69.978	75.6772	0.0134814
ENSG00000163637.12	ENST00000295902.11,ENST00000485770.2,ENST00000498162.2,ENST00000564377.6,ENST00000638394.1,ENST00000638436.1,ENST00000639113.1,ENST00000640095.1,ENST00000640303.1	4417.78	4227.36	0.00	0.00	0.00	0.00	0.00	0.12	0.28	0.0232369	0.250283	0.349698	0.0534434	0.57548	0.349697
ENSG00000163638.13	ENST00000295903.8,ENST00000459780.1,ENST00000467119.1,ENST00000467257.5,ENST00000475557.5,ENST00000477180.1,ENST00000481060.2,ENST00000482490.5,ENST00000494004.1,ENST00000498707.5	3360.42	3169.86	11.00	0.04	0.09	11.00	0.00	0.15	0.36	0.0590082	0.272656	0.24778	0.135886	0.627249	0.247691
ENSG00000163644.14	ENST00000295908.11,ENST00000505022.1,ENST00000506423.1,ENST00000508256.5,ENST00000509340.1,ENST00000510548.6,ENST00000511506.1,ENST00000513546.3,ENST00000514204.1,ENST00000608933.5	4054.42	3863.86	670.00	2.01	4.59	670.00	0.00	2.24	5.15	1.88247	2.63133	0.0577313	4.32533	6.04684	0.0577517
ENSG00000163645.14	ENST00000295910.10,ENST00000474463.5,ENST00000491361.5,ENST00000491716.1,ENST00000498386.1	1755.00	1564.43	1.00	0.01	0.02	1.00	0.00	0.11	0.24	0.0218156	0.213309	0.339317	0.0475091	0.487769	0.339355
ENSG00000163646.11	ENST00000295911.6,ENST00000327047.5,ENST00000328863.8,ENST00000468836.2,ENST00000472224.1,ENST00000485607.1,ENST00000644099.1,ENST00000645441.1	938.12	747.73	0.00	0.00	0.00	0.00	0.00	0.19	0.44	0.0602087	0.339512	0.26632	0.138477	0.780796	0.266348
ENSG00000163655.15	ENST00000295920.7,ENST00000476145.1,ENST00000496455.6	3153.68	2963.12	11018.28	43.10	98.35	11018.21	1.44	42.74	98.25	41.6192	43.891	0.00918781	95.6518	100.875	0.00917845
ENSG00000163659.12	ENST00000295924.11,ENST00000461166.5,ENST00000473702.5,ENST00000481853.5,ENST00000486483.5,ENST00000495891.1,ENST00000542783.5	3731.29	3540.73	2381.00	7.79	17.79	2381.00	0.00	7.96	18.29	7.53987	8.39274	0.0182151	17.3281	19.2898	0.0182347
ENSG00000163660.11	ENST00000295925.5,ENST00000295926.7,ENST00000461804.5,ENST00000464316.5,ENST00000464575.1,ENST00000464679.5,ENST00000465947.5,ENST00000466101.1,ENST00000467081.1,ENST00000467849.1,ENST00000468977.5,ENST00000470121.5,ENST00000471044.1,ENST00000471247.5,ENST00000474539.5,ENST00000475298.5,ENST00000476367.5,ENST00000476744.5,ENST00000477127.5,ENST00000478454.5,ENST00000479052.5,ENST00000479596.5,ENST00000481173.1,ENST00000483789.5,ENST00000495471.1,ENST00000631619.1	1867.48	1676.96	5865.00	40.54	92.50	5865.00	0.00	40.97	94.17	38.7684	43.1916	0.0187505	89.2475	99.4114	0.0187391
ENSG00000163661.3	ENST00000295927.3	1940.00	1749.43	6.00	0.04	0.09	6.00	0.00	0.05	0.11	0.0157805	0.0807224	0.257418	0.0363981	0.185777	0.257513
ENSG00000163666.9	ENST00000295934.7,ENST00000473921.2,ENST00000495160.2,ENST00000647958.1	792.21	601.67	12.00	0.23	0.53	12.00	0.00	0.29	0.67	0.152176	0.447554	0.177573	0.349983	1.02911	0.177589
ENSG00000163673.7	ENST00000416516.2,ENST00000498047.1,ENST00000636136.1	3690.00	3502.22	0.00	0.00	0.00	0.00	0.00	0.12	0.28	0.000698329	0.353648	0.627544	0.00249335	0.813935	0.627561
ENSG00000163681.14	ENST00000295951.7,ENST00000295952.7,ENST00000383718.7,ENST00000416658.5,ENST00000417128.5,ENST00000428312.5,ENST00000438794.5,ENST00000449503.6,ENST00000459654.5,ENST00000460223.1,ENST00000461354.5,ENST00000465203.5,ENST00000466255.1,ENST00000467901.1,ENST00000472546.5,ENST00000475055.1,ENST00000476471.1,ENST00000481846.1,ENST00000494088.5,ENST00000495364.5,ENST00000497084.1	3265.53	3075.00	2401.00	9.05	20.65	2401.00	0.00	9.54	21.92	8.85151	10.2383	0.0251316	20.361	23.5506	0.0251323
ENSG00000163682.16	ENST00000295955.13,ENST00000437992.2,ENST00000449470.6,ENST00000503040.5,ENST00000503277.6,ENST00000504470.2,ENST00000506581.6,ENST00000508595.6,ENST00000511075.5,ENST00000511643.6,ENST00000514842.6,ENST00000642337.1,ENST00000644328.1,ENST00000645496.1,ENST00000645585.1,ENST00000645894.1	745.23	554.69	34436.99	719.58	1642.00	34438.24	29.12	711.00	1634.45	702.309	719.538	0.0041537	1615.54	1655.04	0.00413653
ENSG00000163683.11	ENST00000295958.9,ENST00000505729.1,ENST00000507613.5,ENST00000510628.1,ENST00000511809.5,ENST00000512441.5,ENST00000630374.1	4168.09	3977.53	86.00	0.25	0.57	86.00	0.00	0.46	1.07	0.261934	0.686567	0.162863	0.603645	1.58026	0.162868
ENSG00000163684.11	ENST00000295959.9,ENST00000445193.7,ENST00000461797.5,ENST00000462046.1,ENST00000463550.2,ENST00000466547.1	3153.78	2963.27	1382.46	5.41	12.34	1377.16	18.42	5.46	12.56	4.73368	6.20293	0.0460605	10.8761	14.2537	0.0460483
ENSG00000163686.14	ENST00000295962.8,ENST00000463756.5,ENST00000470440.1,ENST00000475982.5,ENST00000478253.5,ENST00000480457.1,ENST00000485900.1	1973.85	1784.08	166.00	1.08	2.46	166.00	0.00	1.31	3.02	0.963033	1.68418	0.0944862	2.21378	3.87208	0.0944925
ENSG00000163687.13	ENST00000394549.6,ENST00000460422.1,ENST00000461914.7,ENST00000463694.1,ENST00000477209.5,ENST00000483681.5,ENST00000486455.5	1048.43	857.93	0.00	0.00	0.00	0.00	0.00	0.13	0.30	0.0374998	0.2432	0.284234	0.0863141	0.559265	0.284217
ENSG00000163689.20	ENST00000295966.11,ENST00000460459.5,ENST00000468415.6,ENST00000470454.5,ENST00000472469.5,ENST00000478363.1,ENST00000479931.5,ENST00000482387.6,ENST00000484535.5,ENST00000486145.6,ENST00000491845.5,ENST00000495572.1	1972.25	1782.05	236.00	1.53	3.50	236.00	0.00	1.85	4.26	1.43813	2.29355	0.0808335	3.30731	5.2748	0.0808358
ENSG00000163694.14	ENST00000295971.11,ENST00000381793.6,ENST00000381795.10,ENST00000505220.1,ENST00000505414.5,ENST00000507180.5,ENST00000510871.5,ENST00000511598.5,ENST00000511902.5,ENST00000513044.1,ENST00000513473.5,ENST00000514014.1,ENST00000514782.5,ENST00000515053.5,ENST00000515809.1	4598.58	4408.01	356.00	0.94	2.14	356.00	0.00	1.34	3.08	1.0151	1.80659	0.0953358	2.33621	4.15642	0.0953272
ENSG00000163697.16	ENST00000295974.12,ENST00000502682.1,ENST00000502687.1,ENST00000502841.5,ENST00000503264.5,ENST00000503503.5,ENST00000503555.5,ENST00000504305.5,ENST00000504484.5,ENST00000505266.1,ENST00000506352.5,ENST00000506999.5,ENST00000507831.5,ENST00000508593.5,ENST00000508676.5,ENST00000508707.5,ENST00000509446.5,ENST00000509475.5,ENST00000510670.5,ENST00000510925.5,ENST00000511120.1,ENST00000511572.5,ENST00000512510.5,ENST00000513140.5,ENST00000513493.1,ENST00000513516.5,ENST00000513611.5,ENST00000514094.5,ENST00000514920.5,ENST00000543538.5	2550.17	2359.63	81.00	0.40	0.91	81.00	0.00	1.19	2.74	0.833467	1.56655	0.107642	1.92239	3.60839	0.10769
ENSG00000163701.18	ENST00000383814.7,ENST00000383815.7,ENST00000421412.5,ENST00000434065.5,ENST00000444427.5,ENST00000454190.6,ENST00000454992.1,ENST00000461534.1,ENST00000480244.1,ENST00000483258.1,ENST00000489181.5	900.72	711.78	4.00	0.07	0.15	4.00	0.00	0.27	0.62	0.0914853	0.481063	0.262539	0.210409	1.10629	0.262572
ENSG00000163702.19	ENST00000295981.7,ENST00000383812.9,ENST00000403601.7,ENST00000412901.5,ENST00000413608.2,ENST00000416074.6,ENST00000424206.5,ENST00000434756.5,ENST00000436503.5,ENST00000438091.5,ENST00000440502.5,ENST00000451165.6,ENST00000451231.5,ENST00000451271.5,ENST00000455057.5,ENST00000461995.5,ENST00000464406.5,ENST00000465794.1,ENST00000466046.5,ENST00000466712.1,ENST00000469686.5,ENST00000476810.5,ENST00000478206.1,ENST00000481032.1,ENST00000483582.5,ENST00000490512.5,ENST00000494365.5,ENST00000497102.5,ENST00000497387.5,ENST00000498214.6,ENST00000648140.1	1463.40	1272.89	157.00	1.43	3.26	157.00	0.00	2.03	4.67	1.60024	2.47213	0.0738198	3.69659	5.7017	0.0738137
ENSG00000163703.17	ENST00000326434.9,ENST00000383811.7,ENST00000397170.7,ENST00000414117.5,ENST00000435417.1,ENST00000452070.5,ENST00000465716.1,ENST00000467713.5,ENST00000482691.1,ENST00000489674.5,ENST00000491527.1	1414.46	1224.37	319.00	3.02	6.89	319.00	0.00	3.30	7.60	2.7468	3.88922	0.0598898	6.30365	8.93066	0.0599401
ENSG00000163704.11	ENST00000295984.7,ENST00000411976.2,ENST00000412055.5	2796.87	2606.30	43.00	0.19	0.44	43.00	0.00	0.20	0.47	0.125587	0.289548	0.145824	0.286534	0.663595	0.145726
ENSG00000163705.12	ENST00000431315.5,ENST00000436517.5,ENST00000450616.5,ENST00000450660.2,ENST00000453223.2,ENST00000524279.1	620.67	430.99	0.00	0.00	0.00	0.00	0.00	0.23	0.53	0.0601992	0.441986	0.299023	0.140821	1.01869	0.298988
ENSG00000163710.8	ENST00000295992.7,ENST00000461818.5,ENST00000470310.5,ENST00000470795.5,ENST00000480473.5,ENST00000483454.1,ENST00000483986.1,ENST00000485766.1,ENST00000493733.1,ENST00000495732.5,ENST00000648195.1	829.61	639.06	7.00	0.13	0.29	7.00	0.00	0.32	0.72	0.1598	0.474274	0.174172	0.367741	1.09083	0.174277
ENSG00000163714.17	ENST00000461591.5,ENST00000461844.1,ENST00000463563.6,ENST00000465175.2,ENST00000467348.1,ENST00000470400.5,ENST00000472373.1,ENST00000473835.6,ENST00000480029.5,ENST00000485374.5,ENST00000488497.7,ENST00000488587.1,ENST00000491827.1,ENST00000493598.6,ENST00000493782.5,ENST00000496100.1,ENST00000600150.5	3678.09	3487.54	15396.00	51.17	116.76	15395.97	0.16	51.25	117.82	49.4598	53.1183	0.0124327	113.778	122.201	0.0124348
ENSG00000163719.19	ENST00000296003.8,ENST00000351233.9,ENST00000353332.9,ENST00000414996.1,ENST00000416864.5,ENST00000420925.5,ENST00000430020.5,ENST00000431250.1,ENST00000437997.1,ENST00000447144.5,ENST00000449543.5,ENST00000480578.1,ENST00000606184.1	2059.96	1869.45	1371.00	8.50	19.40	1371.00	0.00	8.68	19.96	8.06578	9.2968	0.0242964	18.5569	21.3886	0.024329
ENSG00000163728.10	ENST00000296015.8,ENST00000382584.8,ENST00000412756.6,ENST00000462895.1,ENST00000465065.5,ENST00000465625.1,ENST00000470669.5,ENST00000487397.1,ENST00000491380.5,ENST00000492617.5,ENST00000495660.1	3265.88	3075.37	1826.00	6.88	15.70	1826.00	0.00	7.20	16.55	6.51707	7.95769	0.035196	14.9647	18.2786	0.0351682
ENSG00000163734.4	ENST00000296026.4,ENST00000502974.1,ENST00000510390.1,ENST00000511669.1	1229.89	1039.32	65.00	0.72	1.65	65.00	0.00	0.81	1.86	0.605164	1.02665	0.0903712	1.39143	2.36112	0.0903608
ENSG00000163735.6	ENST00000296027.4	2538.00	2347.43	0.00	0.00	0.00	0.00	0.00	0.00	0.01	6.52583e-08	0.0147306	0.657227	1.50084e-07	0.033856	0.657159
ENSG00000163736.3	ENST00000296028.3	715.00	524.45	2.00	0.04	0.10	2.00	0.00	0.07	0.15	0.00782971	0.140489	0.385111	0.0180336	0.323087	0.385183
ENSG00000163737.3	ENST00000296029.3	604.00	413.53	0.00	0.00	0.00	0.00	0.00	0.03	0.06	4.66577e-07	0.0823011	0.654436	1.07297e-06	0.18927	0.654281
ENSG00000163738.18	ENST00000325278.6,ENST00000359107.9,ENST00000395759.6,ENST00000423607.5,ENST00000429335.5,ENST00000429519.5,ENST00000433372.5,ENST00000461101.1,ENST00000461856.5,ENST00000465255.5,ENST00000475291.5,ENST00000484725.1,ENST00000490128.1,ENST00000490698.5,ENST00000492183.5	2097.06	1906.52	1046.00	6.36	14.51	1046.00	0.00	6.64	15.27	6.00913	7.33428	0.0347292	13.8138	16.8617	0.0347891
ENSG00000163739.4	ENST00000395761.3,ENST00000509101.1	574.00	383.57	1.00	0.03	0.07	1.00	0.00	0.06	0.15	0.0051627	0.146581	0.413862	0.0118711	0.337141	0.413766
ENSG00000163743.13	ENST00000324439.9,ENST00000380840.6,ENST00000504085.5,ENST00000505105.5,ENST00000505514.5,ENST00000507014.1,ENST00000512567.5,ENST00000512706.5,ENST00000513083.5,ENST00000513257.5,ENST00000513909.5,ENST00000514021.1,ENST00000514589.5	2021.23	1830.75	1039.00	6.58	15.01	1039.00	0.00	6.76	15.54	5.8421	7.7288	0.0482232	13.4474	17.7867	0.0482122
ENSG00000163746.11	ENST00000336685.6,ENST00000463633.5,ENST00000474418.1,ENST00000489015.1,ENST00000497985.5,ENST00000610787.4,ENST00000613069.4	1041.84	851.30	6.00	0.08	0.19	6.00	0.00	0.22	0.50	0.0926401	0.353777	0.214222	0.213508	0.814037	0.214082
ENSG00000163749.17	ENST00000388914.7,ENST00000434846.2,ENST00000504667.2,ENST00000504868.1,ENST00000509851.5	3663.00	3472.43	1.00	0.00	0.01	1.00	0.00	0.08	0.19	0.0149921	0.181616	0.374917	0.0335592	0.416768	0.374786
ENSG00000163751.3	ENST00000296046.3,ENST00000477926.1	1170.50	980.04	0.00	0.00	0.00	0.00	0.00	0.04	0.09	0.000392581	0.105238	0.533683	0.000903469	0.242038	0.533733
ENSG00000163754.17	ENST00000296048.10,ENST00000345003.8,ENST00000461191.1,ENST00000465547.1,ENST00000469873.1,ENST00000473005.1,ENST00000478067.1,ENST00000479119.1,ENST00000483267.5,ENST00000484197.5,ENST00000488851.1,ENST00000492285.6,ENST00000497528.5,ENST00000627418.2	1740.42	1549.87	739.00	5.53	12.61	739.00	0.00	6.14	14.12	5.40982	6.96987	0.0426449	12.4403	16.0275	0.0425894
ENSG00000163755.8	ENST00000296051.6,ENST00000460120.5,ENST00000460822.1,ENST00000462030.5,ENST00000478525.1,ENST00000486530.1,ENST00000494327.1	3672.96	3482.41	763.00	2.54	5.79	763.00	0.00	2.65	6.09	2.35004	2.9682	0.0402544	5.40852	6.83016	0.0402574
ENSG00000163762.6	ENST00000296059.6,ENST00000468398.1,ENST00000470080.5,ENST00000474754.1,ENST00000491182.1	1332.40	1141.87	0.00	0.00	0.00	0.00	0.00	0.10	0.22	0.0192555	0.192133	0.330135	0.0442748	0.441811	0.330039
ENSG00000163781.13	ENST00000260810.9,ENST00000503338.5,ENST00000503464.1,ENST00000505804.1,ENST00000506779.1,ENST00000509162.1,ENST00000511439.5,ENST00000513818.1,ENST00000572787.1,ENST00000642236.1	3716.45	3526.01	6196.00	20.37	46.48	6196.00	0.00	20.48	47.09	19.1914	21.7917	0.0221022	44.0958	50.0797	0.0221186
ENSG00000163785.12	ENST00000460933.5,ENST00000464879.1,ENST00000473208.5,ENST00000480381.1,ENST00000481382.1,ENST00000484106.3,ENST00000486725.1,ENST00000620660.4,ENST00000623711.3	2087.20	1896.81	1034.00	6.32	14.42	1034.00	0.00	6.43	14.78	5.777	7.14066	0.0370887	13.2772	16.4126	0.0370875
ENSG00000163788.13	ENST00000296088.11,ENST00000429705.6,ENST00000437827.1,ENST00000454177.5,ENST00000462810.1,ENST00000468628.2,ENST00000481892.1,ENST00000484791.1	4671.30	4480.75	1067.00	2.76	6.30	1067.00	0.00	2.92	6.70	2.62432	3.23087	0.0353116	6.0364	7.43116	0.0352972
ENSG00000163792.6	ENST00000296096.6,ENST00000407815.3	4882.00	4691.43	1.00	0.00	0.01	1.00	0.00	0.03	0.08	0.000662539	0.0958709	0.547763	0.00144938	0.220365	0.547733
ENSG00000163793.12	ENST00000296097.7,ENST00000402462.5,ENST00000404433.5,ENST00000406962.1,ENST00000420191.5,ENST00000460358.1	1412.00	1221.45	0.00	0.00	0.00	0.00	0.00	0.08	0.18	0.0172485	0.152874	0.315088	0.039675	0.35157	0.315123
ENSG00000163794.6	ENST00000296099.2	795.00	604.44	9.00	0.17	0.39	9.00	0.00	0.19	0.44	0.0822191	0.309211	0.214895	0.189083	0.711162	0.214928
ENSG00000163795.13	ENST00000323703.10,ENST00000407879.1,ENST00000436006.1,ENST00000491924.1	2113.48	1922.91	310.00	1.87	4.26	310.00	0.00	1.97	4.52	1.70742	2.22089	0.0438797	3.93575	5.11645	0.0438759
ENSG00000163798.13	ENST00000326019.10,ENST00000427424.1,ENST00000492196.1,ENST00000613058.4,ENST00000613517.4,ENST00000618046.4	2537.42	2346.85	1936.98	9.57	21.83	1936.95	0.22	9.53	21.91	9.09198	9.98546	0.016259	20.8939	22.9471	0.0162754
ENSG00000163803.12	ENST00000327757.9,ENST00000404858.5,ENST00000411743.5,ENST00000416713.5,ENST00000422425.6,ENST00000436544.1,ENST00000436775.1,ENST00000444257.5,ENST00000473272.1,ENST00000479065.5,ENST00000481449.1,ENST00000485642.1	1473.47	1283.18	5.00	0.05	0.10	5.00	0.00	0.24	0.55	0.100245	0.40007	0.223548	0.230693	0.919986	0.223519
ENSG00000163806.15	ENST00000334056.9,ENST00000379579.8,ENST00000439646.1,ENST00000449210.1,ENST00000462832.5,ENST00000467226.1,ENST00000491044.1	1835.55	1644.99	15.63	0.11	0.25	15.85	1.82	0.25	0.57	0.113506	0.400527	0.195985	0.262003	0.922103	0.196035
ENSG00000163807.5	ENST00000296121.5,ENST00000484437.1	5122.00	4931.43	4933.75	11.60	26.46	4932.94	2.88	12.01	27.61	11.2398	13.0055	0.0248953	25.8738	29.9331	0.0248992
ENSG00000163808.16	ENST00000326047.8,ENST00000422209.1,ENST00000425755.5,ENST00000438321.5,ENST00000453693.1,ENST00000481166.6,ENST00000493134.1	3213.44	3022.88	3116.00	11.95	27.26	3116.00	0.00	11.90	27.36	11.0239	12.808	0.0258165	25.3627	29.4651	0.0258154
ENSG00000163810.11	ENST00000296125.8,ENST00000422219.5,ENST00000459830.1,ENST00000471637.1,ENST00000490928.1,ENST00000495844.1	1193.83	1012.99	0.00	0.00	0.00	0.00	0.00	2.63	6.06	0.0296	7.73259	0.629854	0.068032	17.7853	0.629868
ENSG00000163811.11	ENST00000296126.6,ENST00000407426.7,ENST00000434238.1,ENST00000440983.1,ENST00000446643.2,ENST00000466067.1	2978.55	2788.00	9197.00	38.23	87.25	9197.00	0.00	38.52	88.55	36.5278	40.5113	0.017253	83.9754	93.1337	0.0172545
ENSG00000163812.13	ENST00000296127.7,ENST00000339420.6,ENST00000342790.8,ENST00000419642.1,ENST00000424952.6,ENST00000433512.5,ENST00000443879.2,ENST00000455235.5,ENST00000466084.1,ENST00000478669.1,ENST00000479314.1	2590.64	2400.16	3404.00	16.44	37.51	3404.00	0.00	16.57	38.09	15.7788	17.397	0.016748	36.2963	40.0132	0.0167555
ENSG00000163814.7	ENST00000296129.5,ENST00000425231.2,ENST00000490471.1	5606.17	5415.60	615.00	1.32	3.00	615.00	0.00	1.35	3.11	1.21301	1.4992	0.0361003	2.78883	3.44712	0.0360978
ENSG00000163815.5	ENST00000296130.4,ENST00000428034.1,ENST00000490386.1	798.67	608.11	0.00	0.00	0.00	0.00	0.00	0.06	0.13	0.00552359	0.123735	0.390641	0.0128018	0.284715	0.390651
ENSG00000163817.15	ENST00000353278.8,ENST00000358525.8,ENST00000413781.1,ENST00000456124.6,ENST00000470226.1,ENST00000473146.5,ENST00000493980.1	2500.00	2309.86	0.00	0.00	0.00	0.00	0.00	0.14	0.31	0.0218144	0.290087	0.374302	0.0520056	0.668964	0.374186
ENSG00000163818.16	ENST00000296135.10,ENST00000411866.5,ENST00000418700.5,ENST00000440576.2,ENST00000445698.1,ENST00000448111.5,ENST00000469874.5,ENST00000472635.5,ENST00000478551.1,ENST00000480156.5,ENST00000483279.1,ENST00000490463.5,ENST00000492333.5,ENST00000495864.5,ENST00000536047.5,ENST00000539217.5	2595.75	2405.20	606.00	2.92	6.66	606.00	0.00	3.32	7.64	2.83648	3.84331	0.052422	6.5057	8.82106	0.0524071
ENSG00000163820.14	ENST00000296137.6,ENST00000433878.5,ENST00000438446.1,ENST00000471739.1,ENST00000535325.5	5840.90	5650.38	1181.00	2.42	5.53	1181.00	0.00	2.45	5.63	2.13032	2.80858	0.0477261	4.90234	6.46121	0.0477353
ENSG00000163823.3	ENST00000296140.3	2731.00	2540.43	1.00	0.00	0.01	1.00	0.00	0.01	0.02	0.000186192	0.0213831	0.472647	0.000489396	0.0492242	0.472741
ENSG00000163825.3	ENST00000296142.3	1321.00	1130.43	0.00	0.00	0.00	0.00	0.00	0.01	0.02	4.77333e-07	0.0303175	0.657287	1.09845e-06	0.069721	0.657299
ENSG00000163827.12	ENST00000296144.3,ENST00000395905.7,ENST00000469912.1,ENST00000496388.1	5100.00	4909.43	3.00	0.01	0.02	3.00	0.00	0.09	0.21	0.013239	0.19737	0.389501	0.0304601	0.453821	0.389372
ENSG00000163832.15	ENST00000296149.8,ENST00000412761.5,ENST00000414236.5,ENST00000425291.5,ENST00000439305.5,ENST00000442215.6,ENST00000444760.5,ENST00000445044.5,ENST00000446787.5,ENST00000449409.5,ENST00000460502.1,ENST00000461208.5,ENST00000483205.1,ENST00000485029.5,ENST00000494161.1	1056.97	866.45	1574.00	21.06	48.05	1574.00	0.00	21.39	49.16	20.0353	22.7589	0.0218701	46.1291	52.3888	0.0218627
ENSG00000163833.7	ENST00000338040.5	5929.00	5738.43	2.00	0.00	0.01	2.00	0.00	0.01	0.01	0.000651688	0.012791	0.387869	0.00149549	0.0294088	0.38784
ENSG00000163840.9	ENST00000296161.8,ENST00000383661.3	5868.00	5677.43	784.00	1.60	3.65	784.00	0.00	1.64	3.77	1.49	1.80173	0.0311794	3.42725	4.14388	0.03115
ENSG00000163848.19	ENST00000360647.8,ENST00000465763.5,ENST00000468369.5,ENST00000471196.1,ENST00000484491.5,ENST00000485866.5,ENST00000492394.5,ENST00000495019.5,ENST00000496732.1,ENST00000497929.1	6415.36	6224.79	2043.00	3.80	8.68	2043.00	0.00	4.06	9.33	3.66118	4.48819	0.0345055	8.42344	10.3244	0.0344736
ENSG00000163864.16	ENST00000296202.11,ENST00000339837.9,ENST00000413939.6,ENST00000505779.5,ENST00000506254.5,ENST00000507242.5,ENST00000509034.5,ENST00000509291.5,ENST00000509447.1,ENST00000509737.5,ENST00000511003.1,ENST00000511444.5,ENST00000512391.5,ENST00000514703.5,ENST00000642987.1,ENST00000643695.1,ENST00000645083.1,ENST00000645290.1,ENST00000645507.1,ENST00000646611.1,ENST00000647257.1	2348.32	2157.77	263.02	1.41	3.22	262.94	0.34	1.87	4.29	1.52332	2.23824	0.0662176	3.5033	5.14708	0.0662123
ENSG00000163866.8	ENST00000417239.1,ENST00000423898.1,ENST00000426886.1,ENST00000446026.1,ENST00000456842.1,ENST00000521580.2	1585.76	1395.19	2128.00	17.68	40.34	2128.00	0.00	17.50	40.23	16.3818	18.581	0.0216329	37.6606	42.7154	0.0216349
